source_path,FY,period,section,line_label,series_id,value,unit,row_role,source_file,source_cell,formula,source_status,source_basis,vktpc_source_file,vktpc_source_cell,vktpc_source_status,population_source_file,population_source_cell,population_source_status,model_id,quarter_composition,actual_quarters,forecast_quarters,replacement_flag,value_status,residual_vs_official,scenario_name,scenario_role,fed_path,availability_status,forecast_segment,section_order,line_order,source_path_order,composition_mode,composition_mode_order,stack_role,formula_role,stack_note,signed_contribution,stack_value,raw_value,stack_value_clean,chart_visible,legend_visible,net_effect_group,clean_stack_value,stack_unit,stack_balance_value,stack_balance_residual,stack_balance_status,stack_total_by_FY,overlay_total_value,overlay_series_id,overlay_label,stack_overlay_residual,stack_overlay_status,clean_stack_total_by_FY,clean_overlay_total_value,clean_overlay_residual,clean_overlay_status,formula_residual,formula_residual_abs,formula_residual_status
MBU26 official,2007,FY2007,RUC,RUC refunds,ruc_refunds,27.038,$m nominal ex GST,deduction,mbu26_annual_spine.csv,I38,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,1,15,1,Gross contribution stack,1,component_positive,ruc_gross_refund_component,RUC refunds are included in MBU26 Gross RUC and therefore part of Total gross revenues.,27.038,27.038,27.038,27.038,True,True,ruc_refunds,27.038,$m nominal ex GST,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,RUC,Gross RUC,gross_ruc_revenue,809.650028613333,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,I39,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,1,17,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,809.650028613333,,False,False,gross_ruc_revenue,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,0.0,0.0,reconciled
MBU26 official,2007,FY2007,RUC,RUC admin,ruc_admin_revenue,13.287,$m nominal ex GST,deduction,mbu26_annual_spine.csv,I40,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,1,18,1,Gross contribution stack,1,audit_context,audit_context,,,,13.287,,False,False,ruc_admin_revenue,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,RUC,RUC net admin,ruc_revenue_net_admin,796.363028613333,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,I41,gross_ruc_revenue - ruc_admin_revenue,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,1,19,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,796.363028613333,,False,False,ruc_revenue_net_admin,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,0.0,0.0,reconciled
MBU26 official,2007,FY2007,RUC,RUC net admin/refunds,total_ruc_net_revenue,769.325028613333,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,I42,ruc_revenue_net_admin - ruc_refunds,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,1,20,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,769.325028613333,,False,False,total_ruc_net_revenue,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,0.0,0.0,reconciled
MBU26 official,2007,FY2007,FED,Gross PED,gross_ped_revenue,1369.695351,$m nominal ex GST,leaf,mbu26_annual_spine.csv,I45,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,2,22,1,Gross contribution stack,1,component_positive,gross_component,,1369.695351,1369.695351,1369.695351,1369.695351,True,True,gross_ped_revenue,1369.695351,$m nominal ex GST,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,FED,LPG,gross_lpg_revenue,34.695,$m nominal ex GST,leaf,mbu26_annual_spine.csv,I46,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,2,23,1,Gross contribution stack,1,component_positive,gross_component,,34.695,34.695,34.695,34.695,True,True,gross_lpg_revenue,34.695,$m nominal ex GST,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,FED,CNG,gross_cng_revenue,0.126,$m nominal ex GST,leaf,mbu26_annual_spine.csv,I47,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,2,24,1,Gross contribution stack,1,component_positive,gross_component,,0.126,0.126,0.126,0.126,True,True,gross_cng_revenue,0.126,$m nominal ex GST,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,FED,Gross FED,gross_fed_revenue,1404.516351,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,I48,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,2,25,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,1404.516351,,False,False,gross_fed_revenue,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,0.0,0.0,reconciled
MBU26 official,2007,FY2007,FED,FED refunds,fed_refunds,33.288,$m nominal ex GST,deduction,mbu26_annual_spine.csv,I49,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,2,26,1,Gross contribution stack,1,audit_context,audit_context,,,,33.288,,False,False,fed_refunds,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,FED,Net FED,net_fed_revenue,1371.228351,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,I50,gross_fed_revenue - fed_refunds,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,2,27,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,1371.228351,,False,False,net_fed_revenue,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,0.0,0.0,reconciled
MBU26 official,2007,FY2007,MVR,MR1,mr1_revenue,184.018,$m nominal ex GST,leaf,mbu26_annual_spine.csv,I53,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,3,28,1,Gross contribution stack,1,component_positive,gross_component,,184.018,184.018,184.018,184.018,True,True,mr1_revenue,184.018,$m nominal ex GST,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,MVR,MR2,mr2_revenue,31.835,$m nominal ex GST,leaf,mbu26_annual_spine.csv,I54,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,3,29,1,Gross contribution stack,1,component_positive,gross_component,,31.835,31.835,31.835,31.835,True,True,mr2_revenue,31.835,$m nominal ex GST,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,MVR,MR13/COO,coo_revenue,7.056,$m nominal ex GST,deduction,mbu26_annual_spine.csv,I55,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,3,30,1,Gross contribution stack,1,component_positive,mvr_gross_coo_component,MR13/COO is part of MBU26 Gross MVR and therefore part of Total gross revenues.,7.056,7.056,7.056,7.056,True,True,coo_revenue,7.056,$m nominal ex GST,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,MVR,Gross MVR,gross_mvr_revenue,222.909,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,I56,mr1_revenue + mr2_revenue + coo_revenue,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,3,32,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,222.909,,False,False,gross_mvr_revenue,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,0.0,0.0,reconciled
MBU26 official,2007,FY2007,MVR,MVR admin,mvr_admin_revenue,34.626,$m nominal ex GST,deduction,mbu26_annual_spine.csv,I57,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,3,33,1,Gross contribution stack,1,audit_context,audit_context,,,,34.626,,False,False,mvr_admin_revenue,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,MVR,MVR net admin & COO,mvr_revenue_net_admin_coo,181.227,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,I58,mr1_revenue + mr2_revenue - mvr_admin_revenue,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,3,34,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,181.227,,False,False,mvr_revenue_net_admin_coo,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,0.0,0.0,reconciled
MBU26 official,2007,FY2007,MVR,MVR refunds,mvr_refunds,0.604,$m nominal ex GST,deduction,mbu26_annual_spine.csv,I59,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,3,35,1,Gross contribution stack,1,audit_context,audit_context,,,,0.604,,False,False,mvr_refunds,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,MVR,MVR net admin/refunds/COO,net_mvr_revenue,180.623,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,I60,mvr_revenue_net_admin_coo - mvr_refunds,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,3,36,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,180.623,,False,False,net_mvr_revenue,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,0.0,0.0,reconciled
MBU26 official,2007,FY2007,TUC,TUC net revenue,tuc_net_revenue,0.0,$m nominal ex GST,leaf,mbu26_annual_spine.csv,I63,,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,4,37,1,Gross contribution stack,1,component_positive,gross_component,,0.0,0.0,0.0,0.0,True,True,tuc_net_revenue,0.0,$m nominal ex GST,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,Totals,Total RUC+PED,total_fed_ruc_net_revenue,2140.553379613333,$m nominal ex GST,calculated_rollup,revenue_line_reconciliation.csv,net_fed_revenue + total_ruc_net_revenue,net_fed_revenue + total_ruc_net_revenue,derived_dashboard_subtotal,runtime_formula_overlay,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,,mbu26_official,official_comparator,MBU26,available,,5,21,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,2140.553379613333,,False,False,total_fed_ruc_net_revenue,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,,,
MBU26 official,2007,FY2007,Totals,Total gross revenues,total_gross_revenue,2437.07537961333,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,I66,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,5,38,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,2437.07537961333,,False,False,total_gross_revenue,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,-3.183231456205249e-12,3.183231456205249e-12,reconciled
MBU26 official,2007,FY2007,Totals,Total admin fees,total_admin_fees,54.969,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,I67,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,5,39,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,54.969,,False,False,total_admin_fees,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,0.0,0.0,reconciled
MBU26 official,2007,FY2007,Totals,Total revenues net of admin fees,total_revenue_net_admin,2382.10637961333,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,I68,total_gross_revenue - total_admin_fees,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,5,40,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,2382.10637961333,,False,False,total_revenue_net_admin,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,0.0,0.0,reconciled
MBU26 official,2007,FY2007,Totals,Total refunds,total_refunds,60.93,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,I69,ruc_refunds + fed_refunds + mvr_refunds,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,5,41,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,60.93,,False,False,total_refunds,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,0.0,0.0,reconciled
MBU26 official,2007,FY2007,Totals,Total NLTF revenue,total_nltf_net_revenue,2321.17637961333,$m nominal ex GST,aggregate,mbu26_annual_spine.csv,I70,total_revenue_net_admin - total_refunds,ACTUAL,MBU26 official source row,,,,,,,,2006Q3; 2006Q4; 2007Q1; 2007Q2,2006Q3; 2006Q4; 2007Q1; 2007Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,5,42,1,Gross contribution stack,1,aggregate_overlay,aggregate_overlay,,,,2321.17637961333,,False,False,total_nltf_net_revenue,,,2437.075379613333,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,total_gross_revenue,Total gross revenues,3.183231456205249e-12,balanced,2437.075379613333,2437.07537961333,3.183231456205249e-12,balanced,0.0,0.0,reconciled
MBU26 official,2008,FY2008,Key volumes,Light RUC net km,light_ruc_net_km,7830.197444,million km,bridge_input,mbu26_annual_spine.csv,J10,,ACTUAL,MBU26 official source row,,,,,,,,2007Q3; 2007Q4; 2008Q1; 2008Q2,2007Q3; 2007Q4; 2008Q1; 2008Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,0,0,1,Gross contribution stack,1,activity_context,activity_context,,,,7830.197444,,False,False,light_ruc_net_km,,,2527.5334341155562,-3.637978807091713e-12,balanced,2527.5334341155562,2527.53343411556,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2527.5334341155562,2527.53343411556,-3.637978807091713e-12,balanced,,,
MBU26 official,2008,FY2008,Key volumes,Heavy RUC net km,heavy_ruc_net_km,3397.553935,million km,bridge_input,mbu26_annual_spine.csv,J11,,ACTUAL,MBU26 official source row,,,,,,,,2007Q3; 2007Q4; 2008Q1; 2008Q2,2007Q3; 2007Q4; 2008Q1; 2008Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,0,2,1,Gross contribution stack,1,activity_context,activity_context,,,,3397.553935,,False,False,heavy_ruc_net_km,,,2527.5334341155562,-3.637978807091713e-12,balanced,2527.5334341155562,2527.53343411556,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2527.5334341155562,2527.53343411556,-3.637978807091713e-12,balanced,,,
MBU26 official,2008,FY2008,Key volumes,Light BEV RUC net km,light_bev_ruc_net_km,0.0,million km,bridge_input,mbu26_annual_spine.csv,J12,,ACTUAL,MBU26 official source row,,,,,,,,2007Q3; 2007Q4; 2008Q1; 2008Q2,2007Q3; 2007Q4; 2008Q1; 2008Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,0,3,1,Gross contribution stack,1,activity_context,activity_context,,,,0.0,,False,False,light_bev_ruc_net_km,,,2527.5334341155562,-3.637978807091713e-12,balanced,2527.5334341155562,2527.53343411556,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2527.5334341155562,2527.53343411556,-3.637978807091713e-12,balanced,,,
MBU26 official,2008,FY2008,Key volumes,Heavy BEV RUC net km,heavy_bev_ruc_net_km,0.0,million km,bridge_input,mbu26_annual_spine.csv,J13,,ACTUAL,MBU26 official source row,,,,,,,,2007Q3; 2007Q4; 2008Q1; 2008Q2,2007Q3; 2007Q4; 2008Q1; 2008Q2,,False,actual,0.0,mbu26_official,official_comparator,MBU26,available,,0,4,1,Gross contribution stack,1,activity_context,activity_context,,,,0.0,,False,False,heavy_bev_ruc_net_km,,,2527.5334341155562,-3.637978807091713e-12,balanced,2527.5334341155562,2527.53343411556,total_gross_revenue,Total gross revenues,-3.637978807091713e-12,balanced,2527.5334341155562,2527.53343411556,-3.637978807091713e-12,balanced,,,
