scenario_name,role,workbook_filename,workbook_sha256,sheet,stream,cell,row_number,column_number,row_label,column_label,period,canonical_period,variable_name,canonical_variable,value,unit,value_type,source_status
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,R68,68,18,2042Q3,log_unemployment_rate,2042Q3,2042Q3,log_unemployment_rate,log_unemployment_rate,-3.0576076764866165,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,S68,68,19,2042Q3,log_real_petrol_price,2042Q3,2042Q3,log_real_petrol_price,log_real_petrol_price,5.468323819449117,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,T68,68,20,2042Q3,log_target_lag_1,2042Q3,2042Q3,log_target_lag_1,log_target_lag_1,7.226132639708186,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,U68,68,21,2042Q3,log_target_lag_4,2042Q3,2042Q3,log_target_lag_4,log_target_lag_4,7.274419406642765,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,V68,68,22,2042Q3,diff_log_target_lag_1_lag_4,2042Q3,2042Q3,diff_log_target_lag_1_lag_4,diff_log_target_lag_1_lag_4,-0.048286766934579006,,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,W68,68,23,2042Q3,gdp_petrol_interaction,2042Q3,2042Q3,gdp_petrol_interaction,gdp_petrol_interaction,55.044859706205415,derived interaction,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,X68,68,24,2042Q3,post_2011_x_log_trend,2042Q3,2042Q3,post_2011_x_log_trend,post_2011_x_log_trend,5.093750200806762,,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,A69,69,1,2042Q4,period,2042Q4,2042Q4,period,period,2042Q4,system,text,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,B69,69,2,2042Q4,year,2042Q4,2042Q4,year,year,2042,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,C69,69,3,2042Q4,quarter,2042Q4,2042Q4,quarter,quarter,4,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,D69,69,4,2042Q4,horizon,2042Q4,2042Q4,horizon,horizon,68,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,E69,69,5,2042Q4,real_gdp_per_capita_nzd,2042Q4,2042Q4,real_gdp_per_capita_nzd,real_gdp_per_capita_nzd,23549.69283773034,real NZD/person,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,F69,69,6,2042Q4,population,2042Q4,2042Q4,population,population,6880604.607502177,persons,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,G69,69,7,2042Q4,unemployment_rate,2042Q4,2042Q4,unemployment_rate,unemployment_rate,0.04700000002399586,percentage points,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,H69,69,8,2042Q4,real_petrol_price_cents_per_litre,2042Q4,2042Q4,real_petrol_price_cents_per_litre,real_petrol_price_cents_per_litre,237,cents/litre,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,I69,69,9,2042Q4,target_lag_1,2042Q4,2042Q4,target_lag_1,target_lag_1,1438.5844634760942,model target units,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,J69,69,10,2042Q4,target_lag_4,2042Q4,2042Q4,target_lag_4,target_lag_4,1462.402450900921,model target units,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,K69,69,11,2042Q4,q2_dummy,2042Q4,2042Q4,q2_dummy,q2_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,L69,69,12,2042Q4,q3_dummy,2042Q4,2042Q4,q3_dummy,q3_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,M69,69,13,2042Q4,q4_dummy,2042Q4,2042Q4,q4_dummy,q4_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,N69,69,14,2042Q4,post_2020_dummy,2042Q4,2042Q4,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,O69,69,15,2042Q4,trend_index,2042Q4,2042Q4,trend_index,trend_index,164,,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,P69,69,16,2042Q4,log_real_gdp_per_capita,2042Q4,2042Q4,log_real_gdp_per_capita,log_real_gdp_per_capita,10.066868056375654,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,Q69,69,17,2042Q4,log_population,2042Q4,2042Q4,log_population,log_population,15.744217085045802,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,R69,69,18,2042Q4,log_unemployment_rate,2042Q4,2042Q4,log_unemployment_rate,log_unemployment_rate,-3.057607676761528,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,S69,69,19,2042Q4,log_real_petrol_price,2042Q4,2042Q4,log_real_petrol_price,log_real_petrol_price,5.4680601411351315,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,T69,69,20,2042Q4,log_target_lag_1,2042Q4,2042Q4,log_target_lag_1,log_target_lag_1,7.271414897622466,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,U69,69,21,2042Q4,log_target_lag_4,2042Q4,2042Q4,log_target_lag_4,log_target_lag_4,7.287835876642765,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,V69,69,22,2042Q4,diff_log_target_lag_1_lag_4,2042Q4,2042Q4,diff_log_target_lag_1_lag_4,diff_log_target_lag_1_lag_4,-0.01642097902029871,,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,W69,69,23,2042Q4,gdp_petrol_interaction,2042Q4,2042Q4,gdp_petrol_interaction,gdp_petrol_interaction,55.046239965134205,derived interaction,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,X69,69,24,2042Q4,post_2011_x_log_trend,2042Q4,2042Q4,post_2011_x_log_trend,post_2011_x_log_trend,5.099866427824199,,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,A70,70,1,2043Q1,period,2043Q1,2043Q1,period,period,2043Q1,system,text,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,B70,70,2,2043Q1,year,2043Q1,2043Q1,year,year,2043,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,C70,70,3,2043Q1,quarter,2043Q1,2043Q1,quarter,quarter,1,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,D70,70,4,2043Q1,horizon,2043Q1,2043Q1,horizon,horizon,69,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,E70,70,5,2043Q1,real_gdp_per_capita_nzd,2043Q1,2043Q1,real_gdp_per_capita_nzd,real_gdp_per_capita_nzd,23567.074834681145,real NZD/person,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,F70,70,6,2043Q1,population,2043Q1,2043Q1,population,population,6906262.994031405,persons,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,G70,70,7,2043Q1,unemployment_rate,2043Q1,2043Q1,unemployment_rate,unemployment_rate,0.04700000001559731,percentage points,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,H70,70,8,2043Q1,real_petrol_price_cents_per_litre,2043Q1,2043Q1,real_petrol_price_cents_per_litre,real_petrol_price_cents_per_litre,236.9375,cents/litre,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,I70,70,9,2043Q1,target_lag_1,2043Q1,2043Q1,target_lag_1,target_lag_1,1458.0152435482182,model target units,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,J70,70,10,2043Q1,target_lag_4,2043Q1,2043Q1,target_lag_4,target_lag_4,1396.774015660647,model target units,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,K70,70,11,2043Q1,q2_dummy,2043Q1,2043Q1,q2_dummy,q2_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,L70,70,12,2043Q1,q3_dummy,2043Q1,2043Q1,q3_dummy,q3_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,M70,70,13,2043Q1,q4_dummy,2043Q1,2043Q1,q4_dummy,q4_dummy,0,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,N70,70,14,2043Q1,post_2020_dummy,2043Q1,2043Q1,post_2020_dummy,post_2020_dummy,1,0/1,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,O70,70,15,2043Q1,trend_index,2043Q1,2043Q1,trend_index,trend_index,165,,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,P70,70,16,2043Q1,log_real_gdp_per_capita,2043Q1,2043Q1,log_real_gdp_per_capita,log_real_gdp_per_capita,10.0676058827843,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,Q70,70,17,2043Q1,log_population,2043Q1,2043Q1,log_population,log_population,15.747939238169241,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,R70,70,18,2043Q1,log_unemployment_rate,2043Q1,2043Q1,log_unemployment_rate,log_unemployment_rate,-3.0576076769402207,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,S70,70,19,2043Q1,log_real_petrol_price,2043Q1,2043Q1,log_real_petrol_price,log_real_petrol_price,5.467796393276553,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,T70,70,20,2043Q1,log_target_lag_1,2043Q1,2043Q1,log_target_lag_1,log_target_lag_1,7.284831367622466,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,U70,70,21,2043Q1,log_target_lag_4,2043Q1,2043Q1,log_target_lag_4,log_target_lag_4,7.241920582149308,log transformed,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,V70,70,22,2043Q1,diff_log_target_lag_1_lag_4,2043Q1,2043Q1,diff_log_target_lag_1_lag_4,diff_log_target_lag_1_lag_4,0.04291078547315852,,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,W70,70,23,2043Q1,gdp_petrol_interaction,2043Q1,2043Q1,gdp_petrol_interaction,gdp_petrol_interaction,55.0476191348178,derived interaction,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,X70,70,24,2043Q1,post_2011_x_log_trend,2043Q1,2043Q1,post_2011_x_log_trend,post_2011_x_log_trend,5.10594547390058,,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,A71,71,1,2043Q2,period,2043Q2,2043Q2,period,period,2043Q2,system,text,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,B71,71,2,2043Q2,year,2043Q2,2043Q2,year,year,2043,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,C71,71,3,2043Q2,quarter,2043Q2,2043Q2,quarter,quarter,2,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,D71,71,4,2043Q2,horizon,2043Q2,2043Q2,horizon,horizon,70,system,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,E71,71,5,2043Q2,real_gdp_per_capita_nzd,2043Q2,2043Q2,real_gdp_per_capita_nzd,real_gdp_per_capita_nzd,23584.469661260773,real NZD/person,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,F71,71,6,2043Q2,population,2043Q2,2043Q2,population,population,6932017.062966009,persons,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,G71,71,7,2043Q2,unemployment_rate,2043Q2,2043Q2,unemployment_rate,unemployment_rate,0.04700000001013825,percentage points,numeric,materialized_from_workbook_cell
current_comparison_1,comparison,NLTF_forecast_input_template_to_2050Q4_high_population _2_ - Copy.xlsx,6213ce565cf1f4a058a3ea9f1af4d5476a8b0423a4d8747905c3cba128380ce1,PED Inputs,PED,H71,71,8,2043Q2,real_petrol_price_cents_per_litre,2043Q2,2043Q2,real_petrol_price_cents_per_litre,real_petrol_price_cents_per_litre,236.875,cents/litre,numeric,materialized_from_workbook_cell
